swaps_id,swaps_transaction_timestamp,swaps_logIndex,swaps_pair_id,swaps_pair_token0_symbol,swaps_pair_token0_decimals,swaps_pair_token1_symbol,swaps_pair_token1_decimals,swaps_amount0In,swaps_amount1Out,swaps_amountUSD,dateTime,calDate
0xf9afad770ad7fe4d373791cdbcd20eecab23de73007133e448e39b30d01cdb07-0,1668031691,58,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,788.511560423,7067.504858209819,7067.504858209819,2022-11-09 22:08:11,2022-12-21
0x5932ac02faf58a013725e711c6becbd53c4d50ed0e369f254fefd53697978629-0,1668026543,97,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,631.978888897,5733.974872454101,5733.974872454101,2022-11-09 20:42:23,2022-12-21
0xe0bc59822657aaba4445634f31f0bcc0be511f3d93828bf41d84b8b767aa7bca-0,1668019643,132,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,399.718120259,3659.7157786628686,3659.7157786628686,2022-11-09 18:47:23,2022-12-21
0x7ceeb4f6e9d26ada6d85fd2c4f03e8b6937d33bd58887ddfadded8b798386164-0,1668004451,56,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,261.501415507,2407.9940004843565,2407.9940004843565,2022-11-09 14:34:11,2022-12-21
0x736228a2b3195d600e2e946e6599f52a249fde95d167cdae622709e9d3713ba1-0,1668003851,5,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,291.955840378,2701.389861511697,2701.389861511697,2022-11-09 14:24:11,2022-12-21
0x6b77ff2b1a252a2aa6da83f146a80098b459af925b6d1ba027da38b24693b0c0-0,1667999387,212,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,363.994456289,3386.877332078297,3386.877332078297,2022-11-09 13:09:47,2022-12-21
0x1a1d0bdfd31a9cf082342d1728fcdaa385ec754a35c57adbd80b3477ebd860e2-0,1667996939,65,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,229.651210615,2148.1839461913955,2148.1839461913955,2022-11-09 12:28:59,2022-12-21
0xbcafabf689818fd40ac5376d4f6ad7086a6cd36cd342f583778f8440a574f32b-0,1667988995,137,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,829.556588722,7641.555530737443,7641.555530737443,2022-11-09 10:16:35,2022-12-20
0xa23b708d0fbbdaffbe2d1c55dcb7d5733323fe7d7a4eed17a652fabf88326503-0,1667988683,109,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,489.011410829,4556.529719723794,4556.529719723794,2022-11-09 10:11:23,2022-12-20
0x02b02ab7d79bbf49169a83879aa398eaa48dc27a18fa9f0cbe7dfb6c2295ef1c-0,1667985335,98,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,407.490237598,3826.812156019598,3826.812156019598,2022-11-09 09:15:35,2022-12-20
0x8eb2072ea8fcad59e8f6dd9469631b7801bd58fa41756a6528d3e769821bdbd1-0,1667980259,22,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,190.571851424,1799.1040425523267,1799.1040425523267,2022-11-09 07:50:59,2022-12-20
0x61b7e05a344cf3f08b1d02c529a8399a76c3df959ddcf0f21e6ab0e671d564bf-0,1667963687,91,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,382.178700118,3626.4607957247545,3626.4607957247545,2022-11-09 03:14:47,2022-12-20
0xd672c6dd4b61e0fb2d995f901740108666131f5bdbcce15d73c5a9678d684f2f-0,1667963591,47,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,165.605457001,1578.861224974327,1578.861224974327,2022-11-09 03:13:11,2022-12-20
0x22909cf4c1693501d036f5b0e5993d184b5dc7c66384734575ccc6e47cce901f-0,1667961719,64,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,330.669347183,3166.7511928624062,3166.7511928624062,2022-11-09 02:41:59,2022-12-20
0x4983861bfc40a5be1f2e5f01c901584dd774b8d579a265bb226c5667ce39b90c-0,1667934803,146,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,847.136486494,8123.002861741255,8123.002861741255,2022-11-08 19:13:23,2022-12-20
0xd27fa01d421a81f13ddf95089394737c30fafd3f8e4508c1d3420397a3570281-0,1667933207,66,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,464.56221021,4504.280687200689,4504.280687200689,2022-11-08 18:46:47,2022-12-20
0x75598f00fdb1b123681d5d47fb34a00f492634979b3010f4db898d67117656f4-0,1667930051,137,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,942.824930578,9240.963402359237,9240.963402359237,2022-11-08 17:54:11,2022-12-19
0x977a650aa0fb58a95a103b148980db3f1dfdb6b0632dd673d83f378fba9b2c8c-0,1667929079,15,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,789.023788402,7839.655325875487,7839.655325875487,2022-11-08 17:37:59,2022-12-19
0xa562361e63960f1fc8e8993d01dad0b3af7767495803b17c9619208481218a3d-0,1667918483,101,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,489.523273548,4792.256241810558,4792.256241810558,2022-11-08 14:41:23,2022-12-19
0xf84d8f19af96dc0d1051ed97a57f4f9f54a4551606226f9c120c56d5718bf73e-0,1667885087,44,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,189.627638742,1823.6356374295246,1823.6356374295246,2022-11-08 05:24:47,2022-12-19
0x6098f567ad0f5f364710027a3c20cd7696bac233063895607dd56276cc019e71-0,1667880767,500,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,1342.263800433,13093.786761145995,13093.786761145995,2022-11-08 04:12:47,2022-12-19
0xb225cfa7c49125cb502892b4d1613021438048cf90aba69449c7db33fa33c6ef-0,1667880647,206,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,424.474404259,4208.968004769693,4208.968004769693,2022-11-08 04:10:47,2022-12-19
0xd18485a066a056911f992db6bb10386e8a45dd241d09498f60c1ca7d4d6925aa-0,1667880095,352,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,137.747556776,1373.0360573799067,1373.0360573799067,2022-11-08 04:01:35,2022-12-19
0x51439690a249a712a1666301632caa4bdaf954fc0b85d0e7971d6d2adc471d4b-0,1667879111,237,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,367.460739449,3680.367452120134,3680.367452120134,2022-11-08 03:45:11,2022-12-19
0x3e745a6fc8446f2eef3d383d16683998adbf94df3cc56e7ec9a349614f0bc403-0,1667859923,75,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,406.093696459,4077.4075258884673,4077.4075258884673,2022-11-07 22:25:23,2022-12-18
0x1e8dc8266206c90f0b1fe574aa60c3def0155e07bd0d5e25d48b80e91997ae06-0,1667807591,72,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,204.798476316,2068.33588452418,2068.33588452418,2022-11-07 07:53:11,2022-12-18
0x785024287ba7fd530e514e117bdf685ee6918f3ba1af5827fa412e7651d430ad-0,1667776463,209,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,458.850759236,4617.438564845818,4617.438564845818,2022-11-06 23:14:23,2022-12-18
0x705c94c4a30b067de5a338ea7ad4b489bf7f422d988265528de8bfb688a88213-0,1667642843,105,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,501.4193,5097.400697188252,5097.400697188252,2022-11-05 10:07:23,2022-12-18
0x4ad246ae6e8acdec1b974c352d02bf98ceb75ee1b19cad6a5eddfc3885dbe470-0,1667434691,274,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,141.195932417,1373.9780544404296,1373.9780544404296,2022-11-03 00:18:11,2022-12-17
0xe5b36efe4b173f462aae2ea852589f66b96f4007f0448d629fe6faece6f87edd-0,1667420855,189,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,321.218748913,3141.2580050186166,3141.2580050186166,2022-11-02 20:27:35,2022-12-17
0x1946c240686efe8b730f6433736fa0d5084bf7d35d071afb65953c59c49f1726-0,1667417255,29,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,581.313792831,5741.806834318749,5741.806834318749,2022-11-02 19:27:35,2022-12-16
0xffeaa91492122e2930bba27dba75d31266a0c46283dbb897e152d15070508297-0,1667415143,63,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,603.943220542,6043.881335927658,6043.881335927658,2022-11-02 18:52:23,2022-12-16
0x1c7512ff03828a79fba907c08579ec8dac13e169eb834de8121c3c1632ca669f-0,1667373767,35,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,279.622742937,2795.996129281151,2795.996129281151,2022-11-02 07:22:47,2022-12-16
0x7efdc23a5b8b565912a88e1cd279624541bb64117b03f3b75455b89715349e28-0,1667318051,9,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,282.423196838,2842.020872223763,2842.020872223763,2022-11-01 15:54:11,2022-12-16
0xb5464cd99fff87f9e7b21f9257c6ef2356b1a883d8609e3bdfbcda84e1e9976a-0,1667252243,37,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,224.299234663,2270.476745134932,2270.476745134932,2022-10-31 21:37:23,2022-12-16
0x010fba8890229bed468a3d55a03bee2b0a71a6c4bd45f974e3539e8dcc4ede73-0,1667224835,53,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,441.722754609,4505.39246743492,4505.39246743492,2022-10-31 14:00:35,2022-12-16
0x493b523bc15ab6ea4c3caab92fb4a6ea4ebd7628c2ffbeb391562c28acbf20b3-0,1667180735,330,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,263.288129404,2688.9440432891297,2688.9440432891297,2022-10-31 01:45:35,2022-12-16
0x166995b78cd4be50954c27a0e4b334df91024582ac5c5360f52f9a5c0972f34c-0,1667123615,184,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,249.626693544,2564.6030554541026,2564.6030554541026,2022-10-30 09:53:35,2022-12-16
0xe04c70695f562e60282861872f6bced178cd5be681fb716350be3a5f9938f759-0,1667109347,204,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,6.8594,70.67678176456474,70.67678176456474,2022-10-30 05:55:47,2022-12-16
0xba471fd38d7b582396ce2aa9184dc189fd1ec9f4df3b44d2592c2d2590541e5e-0,1667074403,529,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,132.396331769,1366.4167346054085,1366.4167346054085,2022-10-29 20:13:23,2022-12-16
0x55c55edf2f082c6eca8233f476639bbfb98485ef2f983e61048a602790017498-0,1667002847,31,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,476.645288372,4854.784146497498,4854.784146497498,2022-10-29 00:20:47,2022-12-16
0xac833b84db4c1cea9fc2dbfd09adfdc34238695208c85e5e7f2a6397d2be2b75-0,1666901963,169,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,560.797781037,5688.1315545430925,5688.1315545430925,2022-10-27 20:19:23,2022-12-16
0x607c3f3abd8ae40b400e01d93b79b213c0a3663fcb0b5202a554290ed1e0cf71-0,1666900523,8,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,542.210867018,5568.976296796554,5568.976296796554,2022-10-27 19:55:23,2022-12-16
0x4855c087c2592f61662292a1d873b788cc42fc548b6197d8d6e1f61bf59ffbab-0,1666822679,63,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,457.633046712,4757.451783771467,4757.451783771467,2022-10-26 22:17:59,2022-12-16
0x7443fec3ac1cd0b3d8fb3a26a5285083effb0b689a11957c85a652901bbebe0d-0,1666815755,20,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,282.877489635,2968.5382097674546,2968.5382097674546,2022-10-26 20:22:35,2022-12-16
0xe8c99eefa48c134bc0c6dcac76decf32a069d744039ea62880bd349de872ac1a-0,1666802915,14,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,441.792582741,4679.68522472384,4679.68522472384,2022-10-26 16:48:35,2022-12-16
0x877931166112d035379c1e6f06c2fa5227c0e6516cebbb81a1f906cbf35d652d-0,1666786547,5,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,770.0,8043.325863296584,8043.325863296584,2022-10-26 12:15:47,2022-12-16
0xaa9c77bc78db506e6678551d3b16e7ef11b8af5936a2e47f17cced5aae25f4cc-0,1666785251,369,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,115.709817074,1222.601709146627,1222.601709146627,2022-10-26 11:54:11,2022-12-16
0xb29c893040a4371d7d8469d6d9e97cb72e105634b05af976ec89c43ad0158bd4-0,1666780775,725,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,69.766991333,738.9346701388458,738.9346701388458,2022-10-26 10:39:35,2022-12-16
0x76dd3c0e806ad98fadcae04d9064c331a58362cbbc7e931a4e8e37ce25c095ca-0,1666736207,79,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,339.652915541,3527.9636136786717,3527.9636136786717,2022-10-25 22:16:47,2022-12-16
0xe58fb4f69b4dc7b8832624a722cf841a425cc29e25cc45e3340092634af78b86-0,1666728611,553,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,295.343608577,3092.834368683151,3092.834368683151,2022-10-25 20:10:11,2022-12-16
0x3279ae555a253b29f6b4e2a8f8ba9ac77f1899ca896701e3055d9ff6344aa358-0,1666626227,270,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,185.591274226,1857.00794835957,1857.00794835957,2022-10-24 15:43:47,2022-12-15
0xac6f1868d55454551ad6ccb32e600363807ece2652de46bfcc703418fcdec055-0,1666611575,38,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,161.840458392,1626.5660132528644,1626.5660132528644,2022-10-24 11:39:35,2022-12-15
0xe0361f72562cc1d46ca9aac06b57cc0414d21d385ac2640a3646da8bd95b32fa-0,1666354487,76,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,462.258869097,4571.579864555275,4571.579864555275,2022-10-21 12:14:47,2022-12-15
0x83e1532f59dde92a91df572714f838207ac4d48c2cedf9782cb37be523dc6c2d-0,1666348055,22,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,216.277126978,2157.0596152122557,2157.0596152122557,2022-10-21 10:27:35,2022-12-15
0x5dede1b967c9c3ee3620ae561b989a419a7269ccee737fa052e1caaf30d725f4-0,1666300223,73,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,136.903657761,1371.7378017247484,1371.7378017247484,2022-10-20 21:10:23,2022-12-15
0x6e75edb3b89ec82a17fd9306ef0b48802c1ce46be84347fc919eb49fc3c5c99c-0,1666224155,7,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,262.101176676,2623.4386834621887,2623.4386834621887,2022-10-20 00:02:35,2022-12-15
0x4c4bafeca691aa4bcbd44b278d4fdd2e10f405160e25dbf4800d1bd705f6d5e5-0,1666132319,158,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,739.4241,7390.6891370754365,7390.6891370754365,2022-10-18 22:31:59,2022-12-15
0x3c5b031dc0c7acde15a4a6c95ae47ff7162257547a96f2595147af8b856d034a-0,1666118759,136,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,280.088645453,2835.8156610638894,2835.8156610638894,2022-10-18 18:45:59,2022-12-15
0xe668006490d362fe6371d5fee4e2745194166147db7b758a3d40f3d1ad4b13fc-0,1666111091,41,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,235.417727721,2399.023054431641,2399.023054431641,2022-10-18 16:38:11,2022-12-15
0x1e1461ce746ed4d40dcefd1f2d03171e532985f8f7c9bb97b5f3caa71c735e55-0,1666031147,31,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,213.146844516,2182.147283889835,2182.147283889835,2022-10-17 18:25:47,2022-12-15
0x3a4ffe1d5693cc39e75f75abd192e3363ab7f996a5a469fdbbd86bd7f6f5d8af-0,1666025819,397,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,194.140262156,1998.3283287150819,1998.3283287150819,2022-10-17 16:56:59,2022-12-15
0x0cc54e2de9b9f983507491da589dbad9f443d9329212fc1bb8f88d8e5216dbd8-0,1665874919,49,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,188.251102097,1928.208684430079,1928.208684430079,2022-10-15 23:01:59,2022-12-15
0x39e08f9a64a7ff62096946461bef5f0f29df7519e5593e6f1f275bbcd7d83289-0,1665868967,536,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,173.951753718,1790.3268482372769,1790.3268482372769,2022-10-15 21:22:47,2022-12-15
0x2376904593d00ef1537cc9d38a7160a83b151bbe1d70f108bc78226789730787-0,1665805895,154,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,61.561958829,635.7100585050528,635.7100585050528,2022-10-15 03:51:35,2022-12-14
0x8d704436943e3bbaf71e13bfaa8fa22f5ebe872cf133245d03cde2ccb33c6a20-0,1665771683,21,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,258.664879786,2682.6756755161005,2682.6756755161005,2022-10-14 18:21:23,2022-12-14
0x147ea84ce67bfc21038a14715f86ea4a56124ab43a6e41f388033095ee30b9b6-0,1665664475,73,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,375.83425235,3826.4199613792584,3826.4199613792584,2022-10-13 12:34:35,2022-12-14
0x157550d37fea41b1d0cf0f6a9ac3343ab59f6f8b0df0a7895f40a8b4e7a6cd8c-0,1665659063,438,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,118.400476298,1213.5872596496426,1213.5872596496426,2022-10-13 11:04:23,2022-12-14
0x9ce71c1502b7c2cc3d452f524e24fc5377a5e0e318344c8c10a4589bd54bfe95-0,1665657131,86,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,434.688823981,4487.92378761555,4487.92378761555,2022-10-13 10:32:11,2022-12-14
0x9c40e92c2396bc0127eb9cf06be1e5944511eefea302ed71655b33de2da49e15-0,1665656675,99,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,213.650176383,2225.2013205783096,2225.2013205783096,2022-10-13 10:24:35,2022-12-14
0xf9018548dd005471ced0aa464ec209f37aa279b63eae94929b34140d342aad88-0,1665629147,43,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,202.531753817,2121.1917898078195,2121.1917898078195,2022-10-13 02:45:47,2022-12-14
0x3fdd5908c05ca78edc1c39dfcda0d37c5248dced377d5e3c8e9fb5194433d048-0,1665615491,36,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,299.033385866,3153.0690069278558,3153.0690069278558,2022-10-12 22:58:11,2022-12-14
0x036f011d8559a3460d9809178798a019f2159cce2bc5b151a8471ef566b80cc1-0,1665446675,241,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,345.347251577,3611.73966084511,3611.73966084511,2022-10-11 00:04:35,2022-12-13
0xac9ba0c9f2e7efead1d9f8a3001d78d0d7543ddb38b4fe70a956c950ce66fa2f-0,1665432659,7,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,298.785281936,3151.5910796024273,3151.5910796024273,2022-10-10 20:10:59,2022-12-13
0x4ec2d93106fb9716cab4c3f9abcb8cc6b8a48e1c38d9e2ce94fba2561f2ff706-0,1665093719,32,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,181.493187322,1838.26167363941,1838.26167363941,2022-10-06 22:01:59,2022-12-13
0xaad47b466023150b31ef95ecbfd3edff5939ceca12b0a0011bf439965d58b71a-0,1665060767,225,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,45.4316,461.8570595349226,461.8570595349226,2022-10-06 12:52:47,2022-12-13
0x237bbdc3be1e801e54204915a3108e51c2cdd2c69a06ca696496484a26325a71-0,1665052655,255,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,136.163,1374.8467479847695,1374.8467479847695,2022-10-06 10:37:35,2022-12-12
0xc437c53ee9979916faf7395f371a5422dfbe8ee0b7394d365cfc320ecfe5bf24-0,1664903615,105,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,227.404185062,2203.3557650816615,2203.3557650816615,2022-10-04 17:13:35,2022-12-12
0x3a4f2fe5a5435250d0ffc2a9a010efa78492c483c0c1110ee1220f2e817398b5-0,1664831051,81,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,273.337540253,2633.1181479012885,2633.1181479012885,2022-10-03 21:04:11,2022-12-12
0xdcbd02999a74e413a39f5542e8b6c6a2784b123828e2567f6a1807226e133f74-0,1664828351,18,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,378.094915776,3673.3984887778865,3673.3984887778865,2022-10-03 20:19:11,2022-12-12
0x9e14b470aae391c331ef781a91ac94b4d6e3125b0123868c0afb84236b5fb514-0,1664824751,423,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,270.528079843,2653.2275140643746,2653.2275140643746,2022-10-03 19:19:11,2022-12-12
0xf7a1bd55cbfcdf5569ebd4b2cf4b57566a95adc11fb0f2d1a83c4d54a89009cf-0,1664796647,39,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,290.352319429,2856.347159395406,2856.347159395406,2022-10-03 11:30:47,2022-12-12
0xcbf98a7c8c379b5ad27b8842ac24292f4c9cb087b4d70887b96e15bbfda6d974-0,1664796563,25,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,262.663019517,2602.888389813514,2602.888389813514,2022-10-03 11:29:23,2022-12-12
0x2f5e8460c99b845abb6b43812b912a2042d4ba415f7936a7c0148f685f3789dd-0,1664754551,111,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,111.055994707,1101.0109529045103,1101.0109529045103,2022-10-02 23:49:11,2022-12-11
0x5c21514a8db45c0e38feacd27bf46e9604e9f35b0c3601977d971e6e8314cc93-0,1664733275,15,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,139.991549603,1393.9157703026176,1393.9157703026176,2022-10-02 17:54:35,2022-12-11
0x772b75a60f5a917ffeef2768fe03db4867cdb349767c62bffbe3c70187433814-0,1664731283,148,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,119.732200664,1196.3106430511625,1196.3106430511625,2022-10-02 17:21:23,2022-12-11
0xceb51f45c2f54b5c7c567b98987bc9482420739aaf19349feb013fe644adae4e-0,1664731055,85,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,219.804105083,2206.139032091291,2206.139032091291,2022-10-02 17:17:35,2022-12-11
0xb6134d854012f8ebad6e32fe81dfb1e87837d18d79ba783dc1101ce62ee4ba1b-0,1664730863,585,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,141.196416235,1424.006338597691,1424.006338597691,2022-10-02 17:14:23,2022-12-11
0xc174aa173f7028a313bd34d0389db4917799aa7a945b6d9435155daa1326b6c2-0,1664706875,55,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,139.203858862,1407.0758640857202,1407.0758640857202,2022-10-02 10:34:35,2022-12-11
0x737970a49f4c84833e5244583f2395f909041990717e887de1d41abedab7b223-0,1664655971,56,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,270.906956603,2756.8103719376218,2756.8103719376218,2022-10-01 20:26:11,2022-12-11
0xec70bc6d075c342e31f073ef4c74fa726c55ec983bf46017d1503d8ffcaa1955-0,1664574191,36,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,318.730337175,3281.166402109952,3281.166402109952,2022-09-30 21:43:11,2022-12-11
