swaps_id,swaps_transaction_timestamp,swaps_logIndex,swaps_pair_id,swaps_pair_token0_symbol,swaps_pair_token0_decimals,swaps_pair_token1_symbol,swaps_pair_token1_decimals,swaps_amount0In,swaps_amount1Out,swaps_amountUSD,dateTime,calDate
0x5aeabd7ede7d4c71fe97a0c324e3b6e712a8500f396cc6790d733471a35614ea-0,1664548751,86,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,235.208551272,2443.893489185874,2443.893489185874,2022-09-30 14:39:11,2022-12-10
0x4f8e3366031c0bbfc1dcfb36aa44cbe8cc90c9b731892b6f548da2155fc88650-0,1664543471,145,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,151.205635427,1580.0915148054382,1580.0915148054382,2022-09-30 13:11:11,2022-12-10
0xcec679ed15b40b0ffbd9e8c0ef5010dd4db8bd11259e25501f2986ef99f0166a-0,1664535407,97,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,161.130421592,1693.6480666334223,1693.6480666334223,2022-09-30 10:56:47,2022-12-10
0xf667bc7ae846b32fe01eef51722452bc5c382c23dd67c07119d94136eede732e-0,1664530475,22,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,229.855345217,2430.154110604312,2430.154110604312,2022-09-30 09:34:35,2022-12-10
0x1d7daae00a4e91cefbe09ff5b9abc3a3ca373c248e6a577b7138a3a6fb41e826-0,1664527235,335,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,189.464859519,2015.724127915657,2015.724127915657,2022-09-30 08:40:35,2022-12-10
0xe49a6cb8ac5fe678ceed5569773884fb7f22d6a72a9002aa1aa52b545310994d-0,1664521403,287,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,183.279805449,1960.8534610970266,1960.8534610970266,2022-09-30 07:03:23,2022-12-10
0x0c82e50b8b0954e336045bda66cea2e794619438ca0b20616f31f5129a1d84c5-0,1664520251,92,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,172.425367614,1854.6241257228694,1854.6241257228694,2022-09-30 06:44:11,2022-12-10
0x7b2947b2e9a64b57a1e49d9f6925fc53f77bcd06dda1fa479761b9cf5563a2cf-0,1664461967,212,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,31.2313,334.2109062214059,334.2109062214059,2022-09-29 14:32:47,2022-12-10
0xe2e21948e6570f2e1dc56d47756e1a54b641d63b0b6de7be0d97c9475efa6ce0-0,1664460875,130,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,252.839912379,2717.301506533802,2717.301506533802,2022-09-29 14:14:35,2022-12-10
0x51c06609bc70d468f2347ba5ee72c5e109f0a198c9f02cec01ee684d7f7f6a58-0,1664428847,181,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,479.829130322,5171.713600680823,5171.713600680823,2022-09-29 05:20:47,2022-12-10
0xa7900202f817a2a43bb0060de8714f64f2a78833d49d989f91f16b30817cec5b-0,1664428823,349,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,253.114308329,2758.5462227467915,2758.5462227467915,2022-09-29 05:20:23,2022-12-10
0x4cb05fbd0890a57334f8e75435ac310913610435b6aec6a76ab5249c6ab2feaf-0,1664331995,361,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,326.676856572,3467.6258783023604,3467.6258783023604,2022-09-28 02:26:35,2022-12-09
0xc628bf0c8dac9eb895a0a7aeb2e3f925bf30f82a16d21cbe4388e9068a22c4b3-0,1664302823,51,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,307.800454087,3269.911840272834,3269.911840272834,2022-09-27 18:20:23,2022-12-09
0x9adeed93be0a2737b36c2296369a8303252acffc8ba5af2b109f63c7ceb725ed-0,1664298191,496,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,241.037853422,2582.252383470876,2582.252383470876,2022-09-27 17:03:11,2022-12-08
0x6d521407443a4279e47fb7fd7887454f142fbdda3547bc944d0a343211310b8a-0,1664290223,35,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,522.46886494,5662.598270181322,5662.598270181322,2022-09-27 14:50:23,2022-12-08
0x4b047c469ade701593ebe712cfac46256d865018564292b57c70bccdff44ccff-0,1664192303,322,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,97.90624953,1017.7749751689433,1017.7749751689433,2022-09-26 11:38:23,2022-12-08
0xc3442d6790a1ae524ed36f78703a6d3a5b17821601197cef981ccc5d08e75e91-0,1664190779,84,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,163.261077583,1703.8134460911192,1703.8134460911192,2022-09-26 11:12:59,2022-12-07
0x125c7eb30e177852782f1261b69be8f78b3e504c189103f9586b084819325e6b-0,1664143439,98,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,322.730849436,3339.9475907930655,3339.9475907930655,2022-09-25 22:03:59,2022-12-07
0xea316bdd34a05fb360f14a9d50241a8d370203718d7aa8e280e163137773626a-0,1664125703,503,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,169.625487634,1770.513921251862,1770.513921251862,2022-09-25 17:08:23,2022-12-07
0x44af1732d953397e8af3468e2845b9236e98df26c207e9bf8c20c595f03a38cc-0,1664036183,388,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,602.09423865,6245.227806027422,6245.227806027422,2022-09-24 16:16:23,2022-12-06
0x44a2b3d426bb89598689b906cddfbd137e0c9842a138aa90cb50d8c66c4f0f2e-0,1663948079,64,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,222.444363283,2226.1234442431933,2226.1234442431933,2022-09-23 15:47:59,2022-12-05
0x100b920170b47a33a241404e07f06809b0dc9348c3322286a7ad8ad6808e822a-0,1663943135,143,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,202.450914351,2038.9972456281364,2038.9972456281364,2022-09-23 14:25:35,2022-12-05
0xec0a2c24f174c9522f14a4e2c64a53d1866d8ffe47eb98714f1023cf3273ccd6-0,1663932395,28,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,159.949671634,1615.2437495814033,1615.2437495814033,2022-09-23 11:26:35,2022-12-05
0x142b0beee3cd673f143f320b614a35a52ba18e005366a16eaa0e0eb0fae5ab1a-0,1663928639,224,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,205.904144566,2091.0525004152305,2091.0525004152305,2022-09-23 10:23:59,2022-12-05
0xd244c92ae22ab0145fc0aca773429e75c664ca4dcd2c2f51b37a6e51364da53e-0,1663798247,38,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,253.031946039,2373.994694771291,2373.994694771291,2022-09-21 22:10:47,2022-12-05
0xe7ebadd4ea55296c3c22019ed0a4cb34eb6efa6a3c27d8d2e259a2add3c0c9f6-0,1663795031,364,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,406.45008738,3850.291103625779,3850.291103625779,2022-09-21 21:17:11,2022-12-05
0x0078e571717fa0dbe25e35a14493073eec79d1ac514a899088aea7c8ade87e1c-0,1663794515,200,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,276.401910026,2644.670753622636,2644.670753622636,2022-09-21 21:08:35,2022-12-04
0xbbbb4d4dd4150b7d211802ed4f2bd6fbd62c6f57235dcd95dcf252b6cfb44e85-0,1663793087,32,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,236.073106428,2275.90101091237,2275.90101091237,2022-09-21 20:44:47,2022-12-04
0x1ce743aeb23ba4ac4d17d6c71eb54789995ce27b203a7f4ac1c4d2e967019772-0,1663791611,23,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,339.480385386,3300.800715828732,3300.800715828732,2022-09-21 20:20:11,2022-12-04
0xbbbfb2b1c9e9deed15379eece9870a26287a7472db8687a3dae5de71be6684b4-0,1663788947,119,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,260.675012872,2560.289413134653,2560.289413134653,2022-09-21 19:35:47,2022-12-04
0xeef022df35bba91a5abc539fca4be0476c3e1e472d1bbe5ce184f88b2cf174b8-0,1663783931,103,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,437.430828165,4291.927534801802,4291.927534801802,2022-09-21 18:12:11,2022-12-03
0x8061d50918542ea07483b897773d1fa4a590fb3c66a6567e783ce152a64e237b-0,1663772615,297,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,21.3782,211.1922028039337,211.1922028039337,2022-09-21 15:03:35,2022-12-03
0x6e705908e4794b14ef12e4d1d333b81050964dad562baadef61872329ae58980-0,1663744403,29,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,169.532917111,1652.2260323532487,1652.2260323532487,2022-09-21 07:13:23,2022-12-03
0x891ecbefce8f99f057150fe7611de86500de8a7431fbf7d8195d180d16fc4d38-0,1663684163,84,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,21.3482,208.02584958655999,208.02584958655999,2022-09-20 14:29:23,2022-12-03
0x23d7226c43e05eca5b982af238231ec6a9f6864c1fe265f2d6d75b0e72e3add6-0,1663602767,106,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,129.538,1202.1682149090504,1202.1682149090504,2022-09-19 15:52:47,2022-12-02
0x848dcda14cc15c06e285b82b0da4f1a8324773c6b79b3a3c048fc74f0aa86228-0,1663571639,199,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,156.5370368,1425.0138664001217,1425.0138664001217,2022-09-19 07:13:59,2022-12-02
0x3c28206f4455bf67d6451d522b1d145d733a43a572510ae2d10f863a0ce6ad71-0,1663562759,22,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,168.803667987,1543.9094224470655,1543.9094224470655,2022-09-19 04:45:59,2022-12-02
0x9b020001fe9644f0b2c13b3e842a76d60a7c7256b665d8b9bf3b1710b0934c82-0,1663559183,540,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,127.956394876,1176.7383841577725,1176.7383841577725,2022-09-19 03:46:23,2022-12-02
0x81a4c4208d05b4b8f0f970bf241c4c745824e5c170c29f3561c207d3ae2acb54-0,1663554443,106,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,215.571393225,1992.3913939275617,1992.3913939275617,2022-09-19 02:27:23,2022-12-02
0x0a56e01d023f1f7897d46c522dc5df2aea339daee1e39d465a349401a3e148db-0,1663535975,194,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,248.798215418,2315.0768896671143,2315.0768896671143,2022-09-18 21:19:35,2022-12-02
0x8fa73e563d69c44bd9134c7b644d081e0af2afaaf3abf20a8c218e75792b2976-0,1663535135,172,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,146.701002115,1372.954069539956,1372.954069539956,2022-09-18 21:05:35,2022-12-02
0x47d8814db2a33d56fcbf8f83859d9ea0501855dbe2739ea2f1838e71bef3fe49-0,1663522631,53,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,266.802397325,2515.129213794795,2515.129213794795,2022-09-18 17:37:11,2022-12-02
0x26788f9d761813373f42723e719807c3eedf8edc28ccaadedb73994103922135-0,1663521683,637,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,369.618018696,3517.1615350379584,3517.1615350379584,2022-09-18 17:21:23,2022-12-02
0x2b321e8046aa4a959ca8d05ee9c1d8065dc504b124b0397eabefb8c2e7f3ebcc-0,1663520855,151,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,232.917571144,2236.1730197715738,2236.1730197715738,2022-09-18 17:07:35,2022-12-02
0x5cf948e9e30e228ef4ed3b22c9c7126fe6b23e89184fb61c0655dd6a648afa0d-0,1663435979,197,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,198.519655078,1914.6518666063523,1914.6518666063523,2022-09-17 17:32:59,2022-12-02
0xa1cbfa2c7dd07393f8bf5b58dc53a4af64f57fe27c64c3efd0ef85dd41bb7587-0,1663435907,172,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,320.508444916,3115.209828462407,3115.209828462407,2022-09-17 17:31:47,2022-12-02
0x985b1bdb18e0f5f6180336cc13f5b46428e4b9579eecb3cbbaa037ea6f932f86-0,1663346183,479,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,291.389527686,2716.9757181137074,2716.9757181137074,2022-09-16 16:36:23,2022-12-01
0xa31d3aecab958f2c8aee32e9427e49d0fb3c913227bd116fa64185fca6cdeb7a-0,1663340087,349,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,193.606059448,1818.108856893882,1818.108856893882,2022-09-16 14:54:47,2022-12-01
0x79f839cbb096d06011824df1aeb74f70c77b4c7038a3383bd457ecd46a75dcd1-0,1663255043,369,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,503.396718938,4760.1638102417655,4760.1638102417655,2022-09-15 15:17:23,2022-12-01
0x124f729038a84864460748e9f2c99d33955b3d7daaa23d78cacdd1521b23930e-0,1663253423,391,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,493.623531254,4737.4592341159405,4737.4592341159405,2022-09-15 14:50:23,2022-12-01
0x9733924781b6915ef0b12d67b67e5f3e908e62d6e6ce1c72794ec9e6ec283c1e-0,1663253087,139,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,418.458702501,4071.2888257079,4071.2888257079,2022-09-15 14:44:47,2022-12-01
0xcc2e55b4c89413ef0be23f40cc33ba55578dd016a9843690f151bca964dfd4b6-0,1663235147,40,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,265.191729115,2609.907686357105,2609.907686357105,2022-09-15 09:45:47,2022-12-01
0x9116d11ce98b75ed5a09b0989d77b3c16e0d0013670c4b10f0ac77364c464d01-0,1663233095,52,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,317.151960859,3148.95843474283,3148.95843474283,2022-09-15 09:11:35,2022-12-01
0x6bc897ade69e5caf537bfdebbc737cc3e557ff5a532c6a5938fb85cce8f5280d-0,1663230455,283,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,339.268727219,3402.3973811138267,3402.3973811138267,2022-09-15 08:27:35,2022-12-01
0xbe19ad829ce90ff0783605e6562b4b01a5abeadb9ed0943ec234f553214cc2e6-0,1663227119,158,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,439.17320677,4457.141440676537,4457.141440676537,2022-09-15 07:31:59,2022-12-01
0x4cb34a8e9d5ffa1821b32bc10a5ef4d796c7809123be5b96c02b51303af40476-0,1663220518,114,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,156.767,1605.6535935141062,1605.6535935141062,2022-09-15 05:41:58,2022-12-01
0x260b9140c4c17cb9138c272d4e11c9ab1572fc00e5ab621bc6ac043e87cd6f54-0,1663212779,16,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,305.393301738,3154.0965297300813,3154.0965297300813,2022-09-15 03:32:59,2022-12-01
0xade17219f461d7645fdc6e1234b831f5bc3d95f0ebff1df1e4dcf5a71ccffd29-0,1663210940,47,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,222.775531181,2319.788383965099,2319.788383965099,2022-09-15 03:02:20,2022-12-01
0xa7e48383d1e2e8cb02758a339ef717ff158b7bc8da5c76ddd1877fb999fb2750-0,1663181390,25,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,251.657287746,2643.1446361294607,2643.1446361294607,2022-09-14 18:49:50,2022-12-01
0x371130be726962c967258b28dbe07782703a4ab387d3baa020e0c0c594121992-0,1663126502,404,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,8.5052,89.34560575481095,89.34560575481095,2022-09-14 03:35:02,2022-11-30
0xcc39b7dedce001400097612e2bd30db1c503606ad9e6e13ba6c14ae9591775e3-0,1663111526,65,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,255.531471189,2683.5049515564824,2683.5049515564824,2022-09-13 23:25:26,2022-11-30
0x1d3c36803d623e915ef5c9611b5967dbecc7da55c059e9fdf4b03c41b7c0aed9-1,1663105088,36,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,197.853143433,2092.6112414513996,2092.6112414513996,2022-09-13 21:38:08,2022-11-30
0xa45f6d11432ae98a994feb969c19c95580ab1e55112c420c8a198592420372b1-0,1663087487,306,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,21.3871,225.502538617922,225.502538617922,2022-09-13 16:44:47,2022-11-30
0x14834fe8d7f53059be225c6ce6b825bb10bc0a3fe7e5d1e54fcf12059383154e-0,1663081807,14,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,272.615199535,2887.760477358035,2887.760477358035,2022-09-13 15:10:07,2022-11-30
0xfb1aed98f797c4618f0fbc99693d9c006780c03386df1c8b0ad480126c57b238-0,1663080333,58,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,153.525583285,1637.2183267511969,1637.2183267511969,2022-09-13 14:45:33,2022-11-30
0x93e321958b03deaec67f0ffef90d10a987ddbdf490f398bc1294b0926cfe733b-0,1663079998,53,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,207.71959607,2227.845988172236,2227.845988172236,2022-09-13 14:39:58,2022-11-30
0xd6dab573705a7391b1267bda78c25b948f62c2e4f1f93f74b4eebb99e48c45d3-0,1663075619,141,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,345.941152186,3743.082690274252,3743.082690274252,2022-09-13 13:26:59,2022-11-30
0x3ca0dc4dffb0849c0327442148f444992aade6eb2c7e5227e358f88818739bae-0,1663072814,99,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,322.278917317,3524.410177524343,3524.410177524343,2022-09-13 12:40:14,2022-11-30
0x5c9f39fb95dfaa2dd96ee1dd1dc3c5c7f847aa5a95acdfe9bdd4d8729b1d4e8b-0,1663062316,402,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,104.195,1137.5969890633287,1137.5969890633287,2022-09-13 09:45:16,2022-11-30
0x431ddcdea5edcfc8833606c1bd354d326904fb9fd9c72e196e263beaf3e30cd8-0,1663029082,63,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,234.573065725,2578.1938490094285,2578.1938490094285,2022-09-13 00:31:22,2022-11-29
0x534cc213fd9896e8147f82664aa1a4fd02f55268ed4ef13a4bbc7fb1ab2a8754-0,1663026529,15,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,145.967347212,1614.2929702119684,1614.2929702119684,2022-09-12 23:48:49,2022-11-29
0xa9f874d70a4788616f725243e71236cc25636fe3d33d6ec281ad949ae3285c71-0,1663018541,24,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,203.580807337,2264.35231329363,2264.35231329363,2022-09-12 21:35:41,2022-11-29
0x13c4ccbe98980e386d6e8254f1f0b7859a34582a605906f02629e10de4fcf99f-0,1662973307,443,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,111.249,1245.2921780566103,1245.2921780566103,2022-09-12 09:01:47,2022-11-29
0x256688cdfa3217ca98d387057e9859f273641ecc5487b9ca3d0bf3c1fc82b45b-0,1662953082,375,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,185.556387507,2083.15186506239,2083.15186506239,2022-09-12 03:24:42,2022-11-29
0xf87a76f9e5cf68452d6cf55485b5195db29e5ee02de240204e4594f3f562c226-0,1662680386,26,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,218.661609337,2445.709676102096,2445.709676102096,2022-09-08 23:39:46,2022-11-29
0x75bf830109f78c3ec03d81e8be09e6a53e08582cd029a8c1bcb7b0c6dba63ccf-0,1662659761,212,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,957.190442107,10687.878585776194,10687.878585776194,2022-09-08 17:56:01,2022-11-29
0x0d214dd05c1ccc03ba61e114a4683c272803405121cc6d97b84c688d60674eeb-0,1662518104,22,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,195.153453341,2130.4688040061833,2130.4688040061833,2022-09-07 02:35:04,2022-11-28
0x2ea8efc2160a3b7b22f64612d85deee62a66c26d14541b09400f9503d2f1bb17-0,1662505043,174,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,230.014,2531.746561059173,2531.746561059173,2022-09-06 22:57:23,2022-11-28
0x81639e126acaf83a0209cea3d1a3879ec68deaa1aed784dd88b105bf0355196b-0,1662502654,39,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,187.113605132,2076.244832396122,2076.244832396122,2022-09-06 22:17:34,2022-11-28
0x599b7d2c4ec585133a4e0bd19c96bd28314d74c4563c4a21175df61a6cc22c70-0,1662485158,88,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,373.414176991,4194.078875632802,4194.078875632802,2022-09-06 17:25:58,2022-11-28
0xcc2cad06e2284388f5b011dcd25436dd61351b82a17b36f76a47f7e0e9721e74-0,1662191840,26,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,222.54998411,2481.6300686241984,2481.6300686241984,2022-09-03 07:57:20,2022-11-28
0xa76648d268e383ee4a9b84b781a280992f2c3d6c43de1f5cfba74c33badd27b4-0,1662161079,80,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,123.753762626,1391.9100068628184,1391.9100068628184,2022-09-02 23:24:39,2022-11-28
0xdb4ffeced5271066cd22d35ecce4153688a9d767ac6e750efe6c66fb0edf7174-0,1662140205,25,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,225.945697292,2564.42994077187,2564.42994077187,2022-09-02 17:36:45,2022-11-28
0xccecef71d61da09ea6b8761acbcc7616d33ca57f31d1d99412cc70d37f78f4f8-0,1662030984,269,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,94.194,1065.5133152976252,1065.5133152976252,2022-09-01 11:16:24,2022-11-28
0x00ca6571393334fb1bbdb5f3c9b6ba1be773ffc1d429f1f6d45cf34db260f396-0,1662029821,20,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,211.808110863,2428.8498094129777,2428.8498094129777,2022-09-01 10:57:01,2022-11-28
0x5cae45a595ff154e79d919d67861588d99539b26deddef10bd0fb3272ff187fb-0,1662019782,39,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,104.663400777,1218.2038489552776,1218.2038489552776,2022-09-01 08:09:42,2022-11-28
0x03a8ebe78174b1664f20c2ff5c497516e4fd8b619f9a73191ae223e6704d79b4-0,1661932674,10,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,123.267630442,1463.950799847277,1463.950799847277,2022-08-31 07:57:54,2022-11-28
0xf9c05d9fc098707a17186e7f4dc0e337bccae90548713c4bbe0a0b8c5a9def4e-0,1661898824,62,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,106.028445714,1258.065729215948,1258.065729215948,2022-08-30 22:33:44,2022-11-28
0x33b5d4f6874ec91cc127d1477f5b4635de4bffb028c1b61eeb994614b1f8c395-0,1661879262,10,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,164.586586741,1969.1627534452036,1969.1627534452036,2022-08-30 17:07:42,2022-11-28
0xe817927301184674efc11c991bc937d39eea0460c0726d4a2b90c76b063f0d11-0,1661638702,53,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,107.651287046,1292.808992717781,1292.808992717781,2022-08-27 22:18:22,2022-11-28
0x70734bbd35328d62a386517bbaa3d425ab81dc2577d4f5dadd3dbdafa5bb62bc-0,1661617624,356,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,96.226549373,1175.3487836563547,1172.5360842036105,2022-08-27 16:27:04,2022-11-28
0xa81d47fb2fba1ec789834a4e299386ec680d215f0e3ae99178b1a6407a340d45-0,1661556839,446,0x5769071665eb8db80e7e9226f92336bb2897dcfa,OHM,9,FRAX,18,183.614649545,2300.0780712100513,2286.2575603469218,2022-08-26 23:33:59,2022-11-28
